content,content_language,id,lang,lang_orig,misinfome_label,split_label
"According to the new arrangement discussed in the Turkish Parliament

The difference in the ❌ child's age with the person he's ""with"" is not over 10 

❌ on condition of marrying a child rapist 

There may be a reduction in amnesty and punishment

I'm the one who discussed this
Approved by
❗️","TBMM’de görüşülen yeni düzenlemeye göre

❌Çocuğun “birlikte olduğu” kişi ile arasındaki yaş farkının *10’un üzerinde olmaması durumunda 

❌Çocuk tecavüzcüsü ile evlenme şartı ile 

Af ve cezada indirimi olabileceği görüşülüyor

Bu yasayı görüşen de
Onaylayan da
Sapıktır❗️#salı",1184010471013265409,en,tr,not_credible,rest
"Yeh Congati Ke Numaide Hain
Congress legislator candidates

So if they continue क़ो vote for the Congress,
To
1947 A00 Years Later, क़ो Again
I have to struggle for freedom.

The BJP has also begun to win acceptance of secularism (Indian).

Consider 
https://t.co/2CsqdinKLo","ये काँग्रेस के नुमांइदे हे
काँग्रेस के विधायक प्रत्याशी हे

हिंदू ऐसे ही कांग्रेस क़ो वोट देते रहें
तो
1947के ठिक सौ साल बाद हिन्दुओ क़ो फिर से
अपनी स्वतंत्रता के लिऐ संघर्ष करना पडेगा

सेकुलरिज्म का प्रसाद तो मिलना भी शुरू हो गया हे हिन्दुओ क़ो

सोचिए 
https://t.co/2CsqdinKLo",1183075202663452672,en,hi,not_credible,rest
"Nusrat Jahan's Durga Puja Dance,
so that the mullahs backwarted chili and Islam was in danger, 
It's beautiful, good beauty, of this culture, of what, the prisoner of black burqa and where the ulhas rode freely took from.... 😊 https://t.co/66YJWAeFnS","नुसरत जहाँ का दुर्गा पूजा नृत्य ,,
जिससे मुल्लाओं के पिछवाड़े  मिर्ची लग गयी थी और इस्लाम खतरे में पड़ गया था,,, 
अत्यंत सुन्दर ,,यही खूबसूरती है इस  संस्कृति की,,,,,कहाँ काले बुर्के की क़ैद और कहाँ  गुलाल से उड़ते अल्हड आज़ाद  रंग....😊 https://t.co/66YJWAeFnS",1183050632774553601,en,hi,not_credible,rest
"How PM Modi's #Plogging scene was shot: 

📌Security scans the entire beach

📌Plastic wastes are strategically placed 

📌Camera crew gets ready

📌And the Oscar goes to... https://t.co/IfPy5nK36g",,1183040732673626113,en,en,not_credible,rest
An entire family incl an 8 year old boy killed in the most inhuman & barbaric way. Law&order in Bengal has deteriorated so much that massacres are now being carried out with absolute impunity.Hope that assoc with RSS does not deter @MamataOfficial from taking action #Murshidabad,,1182469661784494080,en,en,not_credible,rest
,,1180748754695151616,en,en,not_credible,rest
"""Turkish soldier! No army in the world has ever had their heart cleaner than yours.' Mustafa Kemal ATATURK

 #PeaceMarkethttps://t.co/rMgFrNUICY","''Türk Askeri! Dünyanın hiçbir ordusunda yüreği seninkinden daha temiz, daha sağlam bir askere rast gelinmemiştir.''  Mustafa Kemal ATATÜRK

 #BarısPınarıHerakatı https://t.co/rMgFrNUICY",1182237608291766272,en,tr,not_credible,rest
,,1179004482430091270,en,en,not_credible,rest
"What will be more infeasibility?

Sri Prakash Paul, his pregnant wife and 8-year-old child bricks were assassinated in Murshidabad (A.B.)! How best is the law system in a state where ordinary Indians are not safe?

What the hell is going on in your kingdom? https://t.co/WqGLtZwOt3","इससे ज्यादा जघन्यता क्या होगी?

मुर्शिदाबाद (प.बंगाल) में #RSS के कार्यकर्ता श्री प्रकाश पॉल, उनकी गर्भवती पत्नी और 8 साल के बच्चे की नृशंस हत्या कर दी गई! जहाँ आम आदमी की जान सुरक्षित न हो, उस राज्य की कानून व्यवस्था को अच्छा कैसे माना जाए?

ये क्या हो रहा है दीदी आपके राज में? https://t.co/WqGLtZwOt3",1182147071316561920,en,hi,not_credible,rest
,,1177906890476527619,en,en,not_credible,rest
Sick beyond measure. How is the world not asking for justice for this poor woman. Sick. Sick. Sick. https://t.co/Ljd6CSUttr,,1181290083518963713,en,en,not_credible,rest
Morarji Desai is playing his dance! Love the energy! #Navratri2019 #anddiyanight https://t.co/JPugXI4QpJ,Morarji Desai playing dandiya! Love the energy! #Navratri2019 #dandiyanight https://t.co/JPugXI4QpJ,1179590591325380608,en,id,not_credible,rest
"Did you know that the Israeli company Almajar G4S provides the security of the Kaaba, and that 45% of Israeli companies are taking credit for the Kaaba revenue, pilgrims 🤔 https://t.co/hf75Yd62Ix",Kabe’nin güvenliğini İsrail’li Almajar G4S şirketinin sağladığını ve Kabe  gelirinden % 45 İsrail'li şirketin pay aldığını biliyor muydunuz hacılar 🤔 https://t.co/hf75Yd62Ix,1178430369084968960,en,tr,not_credible,rest
"THe Indian MusLims FamiLy watcH a Speech Of Great Leader @ImranKhanPTI 💕💕💕

#PMIKExposedIndia https://t.co/OlfgsZKh3P",,1177898151920963585,en,en,not_credible,rest
"Bokaro was also set in the Tatas to set fire, that overload 100 people....@DeepakD92548936 https://t.co/YKMisVIwms",बोकारो टाटा सटिल कंपनी मे लगी भिसण आग जिसमे 100 से जादा लोगो कि मोत हो गई....@DeepakD92548936 https://t.co/YKMisVIwms,1177483377223405568,en,hi,not_credible,rest
,,1176404218275663872,en,en,not_credible,rest
,,1175754932156170240,en,en,not_credible,rest
Simpsons knows again. https://t.co/zpqd70XMnJ,Simpsons yine bilmiş. https://t.co/zpqd70XMnJ,1177458177685643265,en,tr,not_credible,rest
,,1174224860790370304,en,en,not_credible,rest
,,1173718350830157824,en,en,not_credible,rest
"Hmmm, MMS doesn’t even have the authority to cut his own birthday cake before @RahulGandhi leads his hand! Imagine how he ‘ran’ the govt for 10 years!!  https://t.co/jl9u7r5eqv",,1177102750800371713,en,en,not_credible,rest
"Power of Shri @narendramodi ji.. 

USA will be playing Indian National Anthem on Modiji's arrival.. 

Making India Great Again!!  🇮🇳

Proud of you 🇮🇳

@PMOIndia
#HowdyModi https://t.co/aC8TW3AVZY",,1175707140918513664,en,en,not_credible,rest
,,1170030707403608068,en,en,not_credible,rest
"A first in the world. A vending machine was conducted for Turks, who were paid only for going abroad. Good luck to the land of the first. https://t.co/CAR2HQWjkh",Dünyada bir ilk. Yurdışına çıkmak için para ödeyen tek dünya vatandaşı Türkler için otomat yapılmış. İlklerin ülkesine hayırlı olsun. https://t.co/CAR2HQWjkh,1173473272584986624,en,tr,not_credible,rest
"WIKI LEAKS Published 1st List of black money holders in SWISS bank...... The Top Most 30 members are.....(money is in CRORES)
1 - *Asadudhin Ovaisi (568000)*
2 - *Moidin Bava(7800)*
3 - *U T Khadar (158000)*
4 -... https://t.co/BqR4j5dqGf",,1171750417149190145,en,en,not_credible,rest
"So @abhisar_sharma used a photoshopped image to target Modi govt and to show that Media is working for him.

No wonder channels throw him out for fake news.

cc @chitraaum https://t.co/CWrpYOreec",,1171435282878455811,en,en,not_credible,rest
"LIVE: Shri @AmitShah addresses public meeting in Narayanpet, Telangana. #SaffronTelangana https://t.co/R2VvqYbokY","LIVE: Shri @AmitShah addresses public meeting in Narayanpet, Telangana. #SaffronTelangana https://t.co/R2VvqYbokY",1069142219049725952,en,id,not_credible,rest
,,1066383759933665281,en,en,not_credible,rest
"Vasundharji told his workers not to explain why they have brought the people to the streets but why the job hasn't gone, why the job is not, why people's the crumbs, why the farmer's blot, that's a confused person.When CM is saying, they accept the defeat! https://t.co/0eFQeAJ3zD","वसुंधराजी की ने अपने कार्यकर्ताओं को कहा कि सबको इतना उलझा दो की कोई यह नहीं कहे की सड़के क्यों नहीं बनी,पानी क्यों नहीं है,नौकरी क्यों नहीं है,लोग पिट क्यों रहें हैं,किसान लाचार-क्यों है,-इतना उलझा कर सबको भ्रमित कर लेंगे।जब प्रदेश की CM ये कह रही है,तो उन्हें हार स्वीकार है! https://t.co/0eFQeAJ3zD",1068093712838709250,en,hi,not_credible,rest
,,1063581227683213313,en,en,not_credible,rest
"The hero of 26/11

Even are being hit with 23 bullets, he captured Terrorist Kasab

A salute to this warrior Tukaram Omle

#MumbaiTerrorAttack
#2611Attack https://t.co/dNmEIjRpHl",,1066925325311852544,en,en,not_credible,rest
"Lucy McBath is a hero. 

After losing her son to gun violence, she ran for Congress against her NRA incumbent. She was previously a flight attendant. Lucy was outspent 5-1, but she kept running with her conviction.

She won. Flipped GA-06 in a major upset. No one saw her coming. https://t.co/txWhV2j52A",,1064517892664905729,en,en,not_credible,rest
".@VP Mike Pence: ""This administration has stood strong for a free and independent press and defended the freedom of the press on the world stage."" https://t.co/vtutKR0vrJ https://t.co/yyK22UFTYf",,1063753867953913857,en,en,not_credible,rest
"“Our nation currently boasts more than seven million open jobs — more than the entire population of the state of Massachusetts. For the first time in our nation’s history, there is more than one job opening for every American who’s looking for work.” -@senatemajldr",,1062465629440167936,en,en,not_credible,rest
,,1059662099935305728,en,en,not_credible,rest
"BREAKING: Azaadi premi, #UrbanNaxals into the maze, to the drawing, Secular Janaab Kanhaiya was taken about his religion publicly. https://t.co/xAiGrdGj1L","BREAKING: Azaadi premi, #UrbanNaxals ke maseeha, tukdon ke paigambar, Secular Janaab Kanhaiya taking about his religion publicly. https://t.co/xAiGrdGj1L",1061867544099872768,en,id,not_credible,rest
"Congrats to our colleague Sen. @mannypacquiao for speaking at the prestigious Oxford Union at Oxford University. First Filipino if I’m not mistaken, where guests have included personalities like Einstein, Stephen Hawking, Churchill. 🇵🇭🇵🇭🇵🇭",,1060900405314387968,en,en,not_credible,rest
,,1056196941745401856,en,en,not_credible,rest
"BREAKING: ABC 7 reports that the suspected gunman in the Thousand Oaks shooting is a white male age approximately 35 named Sam Hyde, according to multiple witnesses. Further details to come #thousandoaks #shooting",,1060454545325645824,en,en,not_credible,rest
"""Delhi ! 
Here is your pride ..The Signature Bridge . Ready to welcome you tomorrow for Inauguration Ceremony.. 4PM onwards.. Sunday, 4th Nov.""- @msisodia https://t.co/agEuZhrjib",,1058763831604850688,en,en,not_credible,rest
"Acid attack on Bull in Tumakuru , Karnataka by peace lovers. Will Sickulars Condemn this? Peta act on this? https://t.co/Qlt478MUHL",,1056457334954885120,en,en,not_credible,rest
"The modern Beijing Daxing Airport, which will serve more than 100 million passengers when deployed to the largest and full-enterprise nations in the world, was built at three times less than the two-size price point of the new airport in Istanbul. Why? https://t.co/FRGD9stTCR","Dünya’nın en büyük ve tam işletmeye geçildiğinde 100 milyonu aşan yolcuya hizmet verecek olan modern Pekin Daxing Havalimanı, İstanbul’da yapılan yeni havaalanının 2 misli büyüklüğünde olmasına rağmen 3 misli ucuza yapıldı. Sizce neden? https://t.co/FRGD9stTCR",1055718592442970112,en,tr,not_credible,rest
"The NDA Government has given a strong impetus to the housing sector. 

More houses are being built, with much better facilities. https://t.co/2MDVpy3NiE",,1053223392676102144,en,en,not_credible,rest
,,1047413448752160768,en,en,not_credible,rest
"The crowds at my Rallies are far bigger than they have ever been before, including the 2016 election. Never an empty seat in these large venues, many thousands of people watching screens outside. Enthusiasm & Spirit is through the roof. SOMETHING BIG IS HAPPENING - WATCH!",,1051807774894624768,en,en,not_credible,rest
